model	io_type	io_size	percentile	latency	mints	maxts	cnt
AFA	write	0.5	79	0.156600000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	80	0.159907024793388429752066115702479339	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	81	0.163496376811594202898550724637681159	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	82	0.167413492427719137218907755851307939	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	83	0.171704802259887005649717514124293785	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	84	0.176467817896389324960753532182103611	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	85	0.181936507936507936507936507936507937	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	86	0.188316205533596837944664031620553360	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	87	0.195833333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	88	0.205024839006439742410303587856485741	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	89	0.216564527757750540735400144196106705	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	90	0.232119326255955863913734013207389451	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	91	0.255425000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	92	0.285229676400947119179163378058405683	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	93	0.317312500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	94	0.346713565305093292990418557740796773	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	95	0.377371404158359441754485901452577613	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	96	0.424023663453111305872042068361086766	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	97	0.502251243781094527363184079601990050	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	98	0.637817767653758542141230068337129841	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	0.5	99	1.039666708511172483052975144363545067	2022-02-26 00:00:00	2022-03-07 23:59:00	881651
AFA	write	8.0	0	0.003000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	1	0.052751854349291975724881995954146999	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	2	0.055101348747591522157996146435452794	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	3	0.056740677386247006500171057133082450	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	4	0.058100235849056603773584905660377358	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	5	0.059296588723555015689847150521307825	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	6	0.060359239355105415460934270359652749	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	7	0.061328844555278470490440565253532835	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	8	0.062222290640394088669950738916256158	2022-02-26 00:00:00	2022-03-07 23:59:00	881362
AFA	write	8.0	9	0.063039842320146417006898493594255948	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	10	0.063790325929001453186630682997716421	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	11	0.064486999610266688937141584544290407	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	12	0.065143132401719071577784899817358298	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	13	0.065768293747816975200838281522878100	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	14	0.066367088607594936708860759493670886	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	15	0.066944264853416564485564597034890202	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	16	0.067501541171290180537208278291501541	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	17	0.068040110303334168964652795186763600	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	18	0.068561892552620595074831554469023910	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	19	0.069068014534612876176278766421317432	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	20	0.069561011904761904761904761904761905	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	21	0.070044215595860231581104621375140896	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	22	0.070518484958318231243204059441826749	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	23	0.070984882842025699168556311413454271	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	24	0.071445853843241196516471033699356304	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	25	0.071902392906044206820108234987285649	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	26	0.072357357357357357357357357357357357	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	27	0.072810059815116911364872213159325721	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	28	0.073261359223300970873786407766990291	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	29	0.073716829143150333504361210877373012	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	30	0.074173080880839678946285243877341017	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	31	0.074631858407079646017699115044247788	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	32	0.075091489361702127659574468085106383	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	33	0.075553687821612349914236706689536878	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	34	0.076017235943247503941145559642669469	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	35	0.076483598531211750305997552019583843	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	36	0.076950437317784256559766763848396501	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	37	0.077421913327882256745707277187244481	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	38	0.077899341934366611827863884318988657	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	39	0.078381429366404324668097623022497814	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	40	0.078870027752081406105457909343200740	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	41	0.079364163471429907416066585616758627	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	42	0.079862630966239813736903376018626310	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	43	0.080363984674329501915708812260536398	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	44	0.080871780970452697207915424234209813	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	45	0.081385463714097785573339180004385003	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	46	0.081909090909090909090909090909090909	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	47	0.082440324482927250237321289877168254	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	48	0.082981719801111436092424685580579117	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	49	0.083532636175591817972879797747644220	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	50	0.084096056968716960009950867591268114	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	51	0.084671373420064519540959331535247766	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	52	0.085258301386021822471247419640224123	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	53	0.085858830146231721034870641169853768	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	54	0.086474111480439785221171055995908975	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	55	0.087104102033781454670803171320234402	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	56	0.087750000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	57	0.088412952755580163458916278954457933	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	58	0.089092602861262060552290118664744372	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	59	0.089792013626040878122634367903103709	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	60	0.090507692307692307692307692307692308	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	61	0.091241769987174005985463873450192390	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	62	0.091996860681031834030217614919112441	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	63	0.092768793985924504158669225847728727	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	64	0.093561224489795918367346938775510204	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	65	0.094366139879302590706090303416970851	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	66	0.095183535762483130904183535762483131	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	67	0.096007547062070540761748862706283191	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	68	0.096846153846153846153846153846153846	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	69	0.097695859872611464968152866242038217	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	70	0.098565882352941176470588235294117647	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	71	0.099457743857036485480268056589724497	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	72	0.100376511226252158894645941278065630	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	73	0.101327953044754218635363169479090242	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	74	0.102316197031619703161970316197031620	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	75	0.103346253229974160206718346253229974	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	76	0.104429799426934097421203438395415473	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	77	0.105588120423108218063466232709519935	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	78	0.106842227378190255220417633410672854	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	79	0.108219582433405327573794096472282217	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	80	0.109741316786203561930856636312353937	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	81	0.111441431955777836272703342984996052	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	82	0.113392030848329048843187660668380463	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	83	0.115637579757975797579757975797579758	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	84	0.118258382642998027613412228796844181	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	85	0.121371590153027278775781769793745842	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	86	0.125214938651806227697120789949650486	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	87	0.130212939378502292409577177789098319	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	88	0.137049645390070921985815602836879433	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	89	0.146862068965517241379310344827586207	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	90	0.162000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	91	0.187998883149518358229791986597794220	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	92	0.238474817893372659427090315949412343	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	93	0.311825083892617449664429530201342282	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	94	0.340852132949489662392043967547762366	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	95	0.369924812030075187969924812030075188	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	96	0.410253000604438304118815300923927122	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	97	0.490641599597585513078470824949698189	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	98	0.639315474187251800498081712324156963	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	8.0	99	1.096274996651486739887489954460219662	2022-02-26 00:00:00	2022-03-07 23:59:00	881361
AFA	write	32.0	0	0.001000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	1	0.096216254752851711026615969581749049	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	2	0.101566326530612244897959183673469388	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	3	0.104658379538544088714004650330888929	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	4	0.107014241996233521657250470809792844	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	5	0.108957142857142857142857142857142857	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	6	0.110630301544496200049031625398381956	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	7	0.112115062761506276150627615062761506	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	8	0.113458333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	9	0.114686358754027926960257787325456498	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	10	0.115826116578349735049205147615442846	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	11	0.116896963319302465423932651834034877	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	12	0.117914786967418546365914786967418546	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	13	0.118884233092964334437731436367179887	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	14	0.119817665615141955835962145110410095	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	15	0.120722199919710959454034524287434765	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	16	0.121597359735973597359735973597359736	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	17	0.122450359182169828697734389390311291	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	18	0.123282511210762331838565022421524664	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	19	0.124094660194174757281553398058252427	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	20	0.124893266147503435639028859367842419	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	21	0.125674463937621832358674463937621832	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	22	0.126444321559411073477569641252505703	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	23	0.127202944269190325972660357518401682	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	24	0.127955125384953805543334799824021117	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	25	0.128697935779816513761467889908256881	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	26	0.129436228363194655329486790160947464	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	27	0.130169233069218119300343848108835401	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	28	0.130901162790697674418604651162790698	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	29	0.131628367234744365035733919736118747	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	30	0.132352662290299051787016776075857039	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	31	0.133075000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	32	0.133800960878517501715854495538778312	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	33	0.134526481563901537197439145468862337	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	34	0.135254779457703361239535174309633887	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	35	0.135985401459854014598540145985401460	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	36	0.136715846994535519125683060109289617	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	37	0.137448123620309050772626931567328918	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	38	0.138181201297490772156146303269825883	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	39	0.138919976463665784054133568696675493	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	40	0.139659259259259259259259259259259259	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	41	0.140401226395373144728590342136436485	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	42	0.141147230185887357810043466198094886	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	43	0.141898931103820510106889617948989311	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	44	0.142654028436018957345971563981042654	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	45	0.143416206261510128913443830570902394	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	46	0.144186206896551724137931034482758621	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	47	0.144966726850657725045137993293783853	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	48	0.145750454328072692491630798660927786	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	49	0.146542642509942554131683605832965091	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	50	0.147344375431331953071083505866114562	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	51	0.148154970760233918128654970760233918	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	52	0.148976835664335664335664335664335664	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	53	0.149800978792822185970636215334420881	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	54	0.150636363636363636363636363636363636	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	55	0.151482419473813621834275879026309319	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	56	0.152337685364281108961960025789813024	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	57	0.153208850931677018633540372670807453	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	58	0.154092658227848101265822784810126582	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	59	0.155000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	60	0.155915715245130960376091336467427804	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	61	0.156855153203342618384401114206128134	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	62	0.157816666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	63	0.158802395209580838323353293413173653	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	64	0.159814898419864559819413092550790068	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	65	0.160857142857142857142857142857142857	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	66	0.161932172238753719586907054087169613	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	67	0.163042528735632183908045977011494253	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	68	0.164205438066465256797583081570996979	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	69	0.165418269230769230769230769230769231	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	70	0.166690813144639002158791076996881746	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	71	0.168023518344308560677328316086547507	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	72	0.169433155080213903743315508021390374	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	73	0.170918367346938775510204081632653061	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	74	0.172485094850948509485094850948509485	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	75	0.174152245862884160756501182033096927	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	76	0.175943272291697860179284035648488715	2022-02-26 00:00:00	2022-03-07 23:59:00	874437
AFA	write	32.0	77	0.177879455390746070400708434801859641	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	78	0.179996674727932285368802902055622733	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	79	0.182316062176165803108808290155440415	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	80	0.184899507389162561576354679802955665	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	81	0.187773809523809523809523809523809524	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	82	0.191000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	83	0.194649705329689101469080970276733857	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	84	0.198828571428571428571428571428571429	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	85	0.203702020202020202020202020202020202	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	86	0.209653427638737758433079434167573449	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	87	0.217157545605306799336650082918739635	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	88	0.227000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	89	0.240216479400749063670411985018726592	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	90	0.259584674705807460759171350102762773	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	91	0.291138461538461538461538461538461538	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	92	0.349006086645184389545291800930898675	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	93	0.449165755919854280510018214936247723	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	94	0.506154718361375274323335771762984638	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	95	0.548640944881889763779527559055118110	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	96	0.602181818181818181818181818181818182	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	97	0.690788530465949820788530465949820789	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	98	0.846830303030303030303030303030303030	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	write	32.0	99	1.352062500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	874436
AFA	seqRead	64.0	0	0.000000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	1	0.005685606060606060606060606060606061	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	2	0.008000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	3	0.009500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	4	0.011000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	5	0.012436090225563909774436090225563910	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	6	0.014000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	7	0.015951219512195121951219512195121951	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	8	0.018000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	9	0.020292682926829268292682926829268293	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	10	0.023000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	11	0.025909912051342999762300927026384597	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	12	0.028789061695334225975898650736430116	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	13	0.031680364173228346456692913385826772	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	14	0.034568181818181818181818181818181818	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	15	0.037373663986567212373663986567212374	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	16	0.040125644804716285924834193072955048	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	17	0.042943396226415094339622641509433962	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	18	0.045666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	19	0.048415493493645841260178068640133932	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	20	0.051160437408193243022686469724171699	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	21	0.053994277989488282114929669381999557	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	22	0.056823529411764705882352941176470588	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	23	0.059745833333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	24	0.062724687500000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	25	0.065763184756719972779857094249744811	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
AFA	seqRead	64.0	26	0.068861386138613861386138613861386139	2022-02-26 00:00:00	2022-03-07 23:59:00	695406
